filepath,class_raw,label,label_idx
data/raw/data/train/Aphid/aphid_855.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_597.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_749.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_854.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_481.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_242.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Yellow Rust/yellow_rust_904.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_1118.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_834.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_577.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Leaf Blight/leaf_blight_152.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_241.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_251.png,Black Rust,Black_Rust,1
data/raw/data/train/Yellow Rust/yellow_rust_122.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_935.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_542.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_110.png,Mite,Mite,9
data/raw/data/train/Black Rust/black_rust_365.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_101.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_710.png,Aphid,Aphid,0
data/raw/data/train/Common Root Rot/common_root_rot_0.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Brown Rust/brown_rust_1166.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Common Root Rot/common_root_rot_47.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_63.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_202.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_263.png,Healthy,Healthy,6
data/raw/data/train/Blast/blast_550.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_962.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_191.png,Tan spot,Tan_spot,13
data/raw/data/train/Common Root Rot/common_root_rot_593.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_822.png,Mildew,Mildew,8
data/raw/data/train/Stem fly/stem_fly_85.png,Stem fly,Stem_fly,12
data/raw/data/train/Aphid/aphid_508.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_587.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_123.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_564.png,Aphid,Aphid,0
data/raw/data/train/Black Rust/black_rust_399.png,Black Rust,Black_Rust,1
data/raw/data/train/Mite/mite_617.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_666.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_897.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_698.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_631.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_1291.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_869.png,Aphid,Aphid,0
data/raw/data/train/Black Rust/black_rust_220.png,Black Rust,Black_Rust,1
data/raw/data/train/Smut/smut_1113.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_685.png,Septoria,Septoria,10
data/raw/data/train/Septoria/septoria_34.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_76.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_263.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_935.png,Healthy,Healthy,6
data/raw/data/train/Tan spot/tan_spot_194.png,Tan spot,Tan_spot,13
data/raw/data/train/Leaf Blight/leaf_blight_55.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_210.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_1198.png,Smut,Smut,11
data/raw/data/train/Smut/smut_1297.png,Smut,Smut,11
data/raw/data/train/Mite/mite_43.png,Mite,Mite,9
data/raw/data/train/Black Rust/black_rust_78.png,Black Rust,Black_Rust,1
data/raw/data/train/Aphid/aphid_216.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_412.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_395.png,Healthy,Healthy,6
data/raw/data/train/Stem fly/stem_fly_61.png,Stem fly,Stem_fly,12
data/raw/data/train/Yellow Rust/yellow_rust_48.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_503.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_544.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_489.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_740.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_474.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_670.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_742.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_36.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_54.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_899.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_113.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_394.png,Blast,Blast,2
data/raw/data/train/Blast/blast_199.png,Blast,Blast,2
data/raw/data/train/Common Root Rot/common_root_rot_392.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Tan spot/tan_spot_256.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_199.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_507.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_206.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_780.png,Healthy,Healthy,6
data/raw/data/train/Black Rust/black_rust_9.png,Black Rust,Black_Rust,1
data/raw/data/train/Aphid/aphid_151.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_554.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_596.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_73.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_582.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_147.png,Mite,Mite,9
data/raw/data/train/Mite/mite_638.png,Mite,Mite,9
data/raw/data/train/Smut/smut_1205.png,Smut,Smut,11
data/raw/data/train/Mite/mite_133.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_255.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_604.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Aphid/aphid_224.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_595.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_113.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_69.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_54.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Septoria/septoria_727.png,Septoria,Septoria,10
data/raw/data/train/Septoria/septoria_578.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_116.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_398.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_310.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Blast/blast_9.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_518.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_236.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_443.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_973.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_249.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_242.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_736.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_707.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Stem fly/stem_fly_163.png,Stem fly,Stem_fly,12
data/raw/data/train/Blast/blast_504.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_1039.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_267.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_12.png,Smut,Smut,11
data/raw/data/train/Blast/blast_502.png,Blast,Blast,2
data/raw/data/train/Aphid/aphid_267.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_73.png,Mite,Mite,9
data/raw/data/train/Aphid/aphid_708.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_874.png,Aphid,Aphid,0
data/raw/data/train/Blast/blast_424.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_599.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_479.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_322.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_901.png,Aphid,Aphid,0
data/raw/data/train/Tan spot/tan_spot_619.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_101.png,Aphid,Aphid,0
data/raw/data/train/Stem fly/stem_fly_82.png,Stem fly,Stem_fly,12
data/raw/data/train/Tan spot/tan_spot_336.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_2.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_462.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_648.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_3.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_432.png,Healthy,Healthy,6
data/raw/data/train/Black Rust/black_rust_375.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_79.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_471.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_248.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_376.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_448.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_142.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_221.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_944.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_232.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_311.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_989.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Leaf Blight/leaf_blight_415.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_353.png,Aphid,Aphid,0
data/raw/data/train/Common Root Rot/common_root_rot_153.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_8.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_1011.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_149.png,Mite,Mite,9
data/raw/data/train/Blast/blast_298.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_523.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_133.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_363.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_1292.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Blast/blast_142.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_418.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_152.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_256.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_12.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_629.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_947.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_1036.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_230.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_172.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_231.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_765.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_904.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_531.png,Healthy,Healthy,6
data/raw/data/train/Leaf Blight/leaf_blight_8.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Leaf Blight/leaf_blight_408.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_464.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_567.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_406.png,Tan spot,Tan_spot,13
data/raw/data/train/Yellow Rust/yellow_rust_1289.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_792.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_493.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_260.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_26.png,Blast,Blast,2
data/raw/data/train/Stem fly/stem_fly_86.png,Stem fly,Stem_fly,12
data/raw/data/train/Yellow Rust/yellow_rust_758.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_723.png,Aphid,Aphid,0
data/raw/data/train/Common Root Rot/common_root_rot_84.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Tan spot/tan_spot_28.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_362.png,Blast,Blast,2
data/raw/data/train/Blast/blast_174.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_81.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_1070.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_1063.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_495.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_691.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_729.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_444.png,Blast,Blast,2
data/raw/data/train/Healthy/healthy_605.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_192.png,Smut,Smut,11
data/raw/data/train/Mite/mite_664.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_711.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_351.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_239.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_969.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_216.png,Black Rust,Black_Rust,1
data/raw/data/train/Common Root Rot/common_root_rot_590.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Brown Rust/brown_rust_1236.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_956.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_1022.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_24.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_626.png,Tan spot,Tan_spot,13
data/raw/data/train/Tan spot/tan_spot_380.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_620.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_268.png,Black Rust,Black_Rust,1
data/raw/data/train/Yellow Rust/yellow_rust_1255.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mite/mite_777.png,Mite,Mite,9
data/raw/data/train/Black Rust/black_rust_159.png,Black Rust,Black_Rust,1
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_344.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_137.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_234.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_565.png,Blast,Blast,2
data/raw/data/train/Mite/mite_556.png,Mite,Mite,9
data/raw/data/train/Smut/smut_105.png,Smut,Smut,11
data/raw/data/train/Smut/smut_1167.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_590.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_1149.png,Smut,Smut,11
data/raw/data/train/Common Root Rot/common_root_rot_532.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_871.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_759.png,Smut,Smut,11
data/raw/data/train/Mite/mite_305.png,Mite,Mite,9
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_158.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_34.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Aphid/aphid_377.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_87.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_654.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_484.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_258.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_176.png,Mildew,Mildew,8
data/raw/data/train/Mite/mite_365.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_192.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_282.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_920.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_486.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_121.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_517.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_459.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_1076.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_1010.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_934.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_872.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_451.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_1269.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Stem fly/stem_fly_83.png,Stem fly,Stem_fly,12
data/raw/data/train/Black Rust/black_rust_90.png,Black Rust,Black_Rust,1
data/raw/data/train/Tan spot/tan_spot_122.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_283.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_500.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_702.png,Tan spot,Tan_spot,13
data/raw/data/train/Leaf Blight/leaf_blight_265.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_206.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_991.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_421.png,Smut,Smut,11
data/raw/data/train/Mite/mite_67.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_399.png,Tan spot,Tan_spot,13
data/raw/data/train/Common Root Rot/common_root_rot_209.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mite/mite_33.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_42.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_668.png,Tan spot,Tan_spot,13
data/raw/data/train/Black Rust/black_rust_478.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_286.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_484.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_964.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_90.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_837.png,Smut,Smut,11
data/raw/data/train/Smut/smut_379.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_299.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Common Root Rot/common_root_rot_121.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_512.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_28.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_829.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_649.png,Healthy,Healthy,6
data/raw/data/train/Leaf Blight/leaf_blight_301.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_267.png,Septoria,Septoria,10
data/raw/data/train/Common Root Rot/common_root_rot_572.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Blast/blast_346.png,Blast,Blast,2
data/raw/data/train/Smut/smut_590.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_835.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_228.png,Healthy,Healthy,6
data/raw/data/train/Black Rust/black_rust_184.png,Black Rust,Black_Rust,1
data/raw/data/train/Aphid/aphid_330.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_205.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_433.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_166.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_793.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_630.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_267.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_906.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_854.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_113.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_115.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_437.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_720.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_921.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_596.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_502.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Blast/blast_373.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_190.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_187.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_1238.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mite/mite_182.png,Mite,Mite,9
data/raw/data/train/Common Root Rot/common_root_rot_77.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Blast/blast_28.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_279.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_206.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Brown Rust/brown_rust_1104.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_466.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_913.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_1027.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_560.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_731.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_913.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_392.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_71.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_374.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Common Root Rot/common_root_rot_336.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Leaf Blight/leaf_blight_125.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_11.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_1019.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_422.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Black Rust/black_rust_328.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_614.png,Blast,Blast,2
data/raw/data/train/Black Rust/black_rust_402.png,Black Rust,Black_Rust,1
data/raw/data/train/Common Root Rot/common_root_rot_365.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Leaf Blight/leaf_blight_699.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_634.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_132.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_858.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_229.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_980.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_528.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_60.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_1117.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_307.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_1011.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_632.png,Mite,Mite,9
data/raw/data/train/Mite/mite_610.png,Mite,Mite,9
data/raw/data/train/Smut/smut_895.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_65.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_770.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_518.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Black Rust/black_rust_107.png,Black Rust,Black_Rust,1
data/raw/data/train/Healthy/healthy_164.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_668.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_684.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_430.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_920.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_26.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_278.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_1056.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_838.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_698.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_17.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_288.png,Healthy,Healthy,6
